stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id
1060027,"ON 7TH AT PARALLEL PKWY NORTHBOUND",,  39.125523, -94.626740,,,,,,
1060028,"ON 7TH AT TROUP NORTHBOUND",,  39.127491, -94.626755,,,,,,
1060029,"ON 7TH AT PARALLEL AVE NORTHBOUND",,  39.128315, -94.626709,,,,,,
1060031,"ON 7TH AT LAFAYETTE NORTHBOUND",,  39.130054, -94.626701,,,,,,
1060032,"ON QUINDARO AT 7TH WESTBOUND",,  39.131744, -94.626541,,,,,,
1060033,"ON QUINDARO AT ALLIS WESTBOUND",,  39.132221, -94.628136,,,,,,
1060034,"ON QUINDARO AT 8TH WESTBOUND",,  39.132771, -94.629372,,,,,,
1060035,"ON QUINDARO AT EARLY WESTBOUND",,  39.133583, -94.630554,,,,,,
1060036,"ON QUINDARO AT 9TH WESTBOUND",,  39.134109, -94.632355,,,,,,
1060037,"ON QUINDARO AT 10TH WESTBOUND",,  39.134777, -94.635170,,,,,,
1060038,"ON QUINDARO AT 11TH WESTBOUND",,  39.135445, -94.637878,,,,,,
1060039,"ON QUINDARO AT 12TH WESTBOUND",,  39.136150, -94.640671,,,,,,
1060040,"ON QUINDARO AT 13TH WESTBOUND",,  39.136700, -94.642868,,,,,,
1060041,"ON QUINDARO AT 1338 WB",,  39.136971, -94.643990,,,,,,
1060042,"ON QUINDARO AT 17TH WESTBOUND",,  39.137695, -94.646965,,,,,,
1060043,"ON QUINDARO AT HIAWATHA WESTBOUND",,  39.138237, -94.649239,,,,,,
1060044,"ON QUINDARO AT HUTCHINGS WESTBOUND",,  39.138550, -94.650604,,,,,,
1060045,"ON QUINDARO AT 20TH WESTBOUND",,  39.139008, -94.652367,,,,,,
1060046,"ON QUINDARO AT 21ST WESTBOUND",,  39.139351, -94.653648,,,,,,
1060047,"ON QUINDARO AT 2240 QUINDARO WESTBOUND",,  39.140114, -94.655823,,,,,,
1060048,"ON QUINDARO AT 27TH WESTBOUND",,  39.140110, -94.658997,,,,,,
1060049,"ON 27TH AT LATHROP NORTHBOUND",,  39.141495, -94.659035,,,,,,
1060050,"ON BROWN AT 29TH WESTBOUND",,  39.142933, -94.660736,,,,,,
1060051,"ON BROWN AT 30TH WESTBOUND",,  39.142960, -94.661751,,,,,,
1060053,"ON BROWN AT 32ND WESTBOUND",,  39.142944, -94.664177,,,,,,
1060054,"ON BROWN AT 33RD WESTBOUND",,  39.142948, -94.666481,,,,,,
1060055,"ON 34TH AT BROWN NORTHBOUND",,  39.143040, -94.668396,,,,,,
1060056,"ON FARROW AT 33RD EASTBOUND",,  39.144463, -94.666855,,,,,,
1060057,"ON FARROW AT 32ND EASTBOUND",,  39.144470, -94.664764,,,,,,
1060058,"ON FARROW AT 30TH EASTBOUND",,  39.144451, -94.662430,,,,,,
1060059,"ON FARROW AT 29TH EASTBOUND",,  39.144440, -94.660599,,,,,,
1060060,"ON 27TH AT FARROW SOUTHBOUND",,  39.144379, -94.659218,,,,,,
1060061,"ON 27TH AT BROWN SOUTHBOUND",,  39.142967, -94.659195,,,,,,
1060062,"ON 27TH AT LATHROP SOUTHBOUND",,  39.141674, -94.659195,,,,,,
1060063,"ON QUINDARO AT 27TH EASTBOUND",,  39.140007, -94.658928,,,,,,
1060064,"ON 2237 QUINDARO EASTBOUND",,  39.139992, -94.655869,,,,,,
1060065,"ON QUINDARO AT 21ST PL EASTBOUND",,  39.139320, -94.654015,,,,,,
1060066,"ON QUINDARO AT 20TH EASTBOUND",,  39.138950, -94.652550,,,,,,
1060067,"ON QUINDARO AT 18TH EASTBOUND",,  39.138592, -94.651108,,,,,,
1060068,"ON QUINDARO AT HIAWATHA EASTBOUND",,  39.138149, -94.649384,,,,,,
1060069,"ON QUINDARO AT 17TH EASTBOUND",,  39.137634, -94.647240,,,,,,
1060070,"ON QUINDARO AT 1351 QUINDARO EASTBOUND",,  39.136845, -94.644043,,,,,,
1060071,"ON QUINDARO AT 12TH EASTBOUND",,  39.136093, -94.640945,,,,,,
1060072,"ON QUINDARO AT 11TH EASTBOUND",,  39.135384, -94.638062,,,,,,
1060073,"ON QUINDARO AT 10TH EASTBOUND",,  39.134651, -94.635162,,,,,,
1060074,"ON QUINDARO AT 9TH EASTBOUND",,  39.133987, -94.632378,,,,,,
1060076,"ON QUINDARO AT 8TH EASTBOUND",,  39.132488, -94.629150,,,,,,
1060077,"ON QUINDARO AT ALLIS EASTBOUND",,  39.132111, -94.628128,,,,,,
1060079,"ON 7TH AT LAFAYETTE SOUTHBOUND",,  39.130234, -94.626869,,,,,,
1060080,"ON 7TH AT STEWART SOUTHBOUND",,  39.129391, -94.626862,,,,,,
1060081,"ON 7TH AT TROUP SOUTHBOUND",,  39.127640, -94.626892,,,,,,
1060082,"ON 7TH AT PARALLEL PKWY SOUTHBOUND",,  39.125523, -94.626907,,,,,,
1060083,"ON 7TH AT WALKER SOUTHBOUND",,  39.123325, -94.626854,,,,,,
1060084,"ON 7TH AT NEW JERSEY SOUTHBOUND",,  39.122501, -94.626839,,,,,,
1060085,"ON 7TH AT OAKLAND SOUTHBOUND",,  39.120552, -94.626869,,,,,,
1060086,"ON 7TH AT WASHINGTON SOUTHBOUND",,  39.118637, -94.626839,,,,,,
1060090,"ON ANN AT 7TH EASTBOUND",,  39.113567, -94.626579,,,,,,
10601,"ON JAMES STREET AT 346 JAMES STREET WB",,  39.109547, -94.613731,,,,,,
1060101,"ON BROADWAY AT 9TH SOUTHBOUND",,  39.103786, -94.588310,,,,,,
1060102,"ON 10TH AT BROADWAY EASTBOUND",,  39.102310, -94.588181,,,,,,
1060104,"ON 10TH AT BALTIMORE EASTBOUND",,  39.102165, -94.584373,,,,,,
1060200,"ON 34TH AT LAYFAYETTE SOUTHBOUND",,  39.130219, -94.668861,,,,,,
1060201,"ON 38TH AT WALKER SOUTHBOUND",,  39.123203, -94.673386,,,,,,
1060202,"ON 38TH AT OAKLAND SOUTHBOUND",,  39.121532, -94.673386,,,,,,
1060203,"ON 38TH AT EVERETT SOUTHBOUND",,  39.120438, -94.673409,,,,,,
1060204,"ON 38TH AT 1151 N 38TH SOUTHBOUND",,  39.117599, -94.673447,,,,,,
1060216,"ON 34TH AT LAFAYETTE NORTHBOUND",,  39.130096, -94.668747,,,,,,
1060217,"ON STATE AT 5TH WESTBOUND",,  39.116604, -94.622734,,,,,,
1060219,"ON BROWN AT 27TH WESTBOUND",,  39.142956, -94.659279,,,,,,
1060222,"ON PRAUN AT PARALLEL SOUTHBOUND",,  39.126575, -94.674370,,,,,,
1060225,"ON WOODSWETHER AT LIBERTY ST WESTBOUND",,  39.108788, -94.603867,,,,,,
1060226,"ON WOODSWETHER AT STATE LINE WESTBOUND",,  39.109715, -94.606651,,,,,,
1060701,"ON BROADWAY AT 4TH NB",,  39.108070, -94.588219,,,,,,
1062500,"ON 38TH AT EVERETT NB",,  39.120258, -94.673248,,,,,,
1062501,"ON 34TH AT PARALLEL NB",,  39.128563, -94.668762,,,,,,
1062502,"ON 34TH AT ROWLAND NB",,  39.134747, -94.668633,,,,,,
1062503,"ON QUINDARO AT 13TH EB",,  39.136639, -94.643135,,,,,,
1062504,"ON QUINDARO BETWEEN MAXINE WILLIAMS AND EARLY EB",,  39.133610, -94.631004,,,,,,
1062505,"ON 7TH AT PARALLEL SB",,  39.128304, -94.626892,,,,,,
1062509,"ON 34TH AT KIMBALL SB",,  39.138168, -94.668732,,,,,,
1062510,"ON 34TH AT ROWLAND SB",,  39.134701, -94.668777,,,,,,
1062511,"ON 34TH AT HASKELL SB",,  39.132519, -94.668846,,,,,,
1062700,"ON 34TH AT LATHROP NB",,  39.141136, -94.668503,,,,,,
1062702,"ON 34TH AT LATHROP SB",,  39.141151, -94.668655,,,,,,
1062703,"ON 34TH AT PARALLEL SB",,  39.128521, -94.668922,,,,,,
1070001,"ON STATE AT 41ST TERRACE EASTBOUND",,  39.116531, -94.677368,,,,,,
1070002,"ON 38TH AT 1150 N 38TH NORTHBOUND",,  39.117596, -94.673149,,,,,,
1070003,"ON 38TH AT OAKLAND NORTHBOUND",,  39.121353, -94.673233,,,,,,
1070004,"ON 38TH AT WALKER NORTHBOUND",,  39.123207, -94.673225,,,,,,
1070005,"ON WOOD AT 3705 WOOD EASTBOUND",,  39.123890, -94.671951,,,,,,
1070006,"ON WOOD AT 32ND EASTBOUND",,  39.123932, -94.665543,,,,,,
1070007,"ON WOOD AT BETWEEN TENNYSON AND 31ST EB",,  39.123909, -94.664070,,,,,,
1070009,"ON WOOD AT 30TH EASTBOUND",,  39.123917, -94.662636,,,,,,
1070010,"ON WOOD AT 29TH EASTBOUND",,  39.123909, -94.661522,,,,,,
1070011,"ON WOOD AT 27TH EASTBOUND",,  39.123940, -94.659302,,,,,,
1070012,"ON 27TH AT GARFIELD NORTHBOUND",,  39.126141, -94.659142,,,,,,
1070013,"ON PARALLEL AVE AT 26TH EASTBOUND",,  39.128345, -94.658218,,,,,,
1070014,"ON PARALLEL AVE AT 24TH EASTBOUND",,  39.128319, -94.656006,,,,,,
1070015,"ON PARALLEL PKWY AT 22ND EASTBOUND",,  39.128582, -94.653664,,,,,,
1070016,"ON PARALLEL PKWY AT 17TH EASTBOUND",,  39.129131, -94.647919,,,,,,
1070017,"ON PARALLEL PKWY AT 13TH EASTBOUND",,  39.129467, -94.643143,,,,,,
1070018,"ON 13TH AT TROUP SOUTHBOUND",,  39.127182, -94.643089,,,,,,
1070019,"ON 13TH AT GARFIELD SOUTHBOUND",,  39.125809, -94.643181,,,,,,
1070020,"ON 13TH AT WOOD SOUTHBOUND",,  39.124031, -94.643166,,,,,,
1070021,"ON WOOD AT 12TH EASTBOUND",,  39.123890, -94.640808,,,,,,
1070022,"ON WOOD AT 11TH EASTBOUND",,  39.123890, -94.638275,,,,,,
1070023,"ON WALKER AT 11TH EASTBOUND",,  39.123184, -94.637955,,,,,,
1070024,"ON WALKER AT 10TH EASTBOUND",,  39.123161, -94.635231,,,,,,
1070025,"ON 10TH AT FREEMAN SOUTHBOUND",,  39.121429, -94.635170,,,,,,
1070026,"ON 10TH AT OAKLAND SOUTHBOUND",,  39.120529, -94.635185,,,,,,
1070027,"ON WASHINGTON AT 9TH EASTBOUND",,  39.118412, -94.632553,,,,,,
1070028,"ON WASHINGTON AT 8TH EASTBOUND",,  39.118423, -94.629684,,,,,,
1070029,"ON 7TH AT WASHINGTON SB",,  39.118256, -94.626884,,,,,,
1070031,"ON 7TH AT MINNESOTA SOUTHBOUND",,  39.115601, -94.626839,,,,,,
1070032,"ON 7TH BETWEEN ARMSTRONG & ANN SOUTHBOUND",,  39.114090, -94.626839,,,,,,
1070033,"ON 7TH BETWEEN ANN AND BARNETT SB",,  39.113182, -94.626846,,,,,,
1070034,"ON 7TH AT TOURAMEE SOUTHBOUND",,  39.111794, -94.626831,,,,,,
1070035,"ON 7TH AT ORVILLE SOUTHBOUND",,  39.109955, -94.626823,,,,,,
1070036,"ON 7TH AT SPLITLOG SOUTHBOUND",,  39.109085, -94.626854,,,,,,
1070037,"ON 7TH AT NORTHRUP SOUTHBOUND",,  39.107327, -94.626831,,,,,,
1070038,"ON 7TH AT TENNY SOUTHBOUND",,  39.106388, -94.626823,,,,,,
1070039,"ON 7TH AT REYNOLDS SOUTHBOUND",,  39.104595, -94.626831,,,,,,
1070040,"ON 7TH AT CENTRAL SOUTHBOUND",,  39.102577, -94.626274,,,,,,
1070041,"ON 7TH AT LOWELL SOUTHBOUND",,  39.101028, -94.626266,,,,,,
1070042,"ON 7TH AT PACIFIC SOUTHBOUND",,  39.099091, -94.626213,,,,,,
1070043,"ON 7TH AT KANSAS SOUTHBOUND",,  39.087273, -94.626060,,,,,,
1070044,"ON 7TH AT OSAGE SOUTHBOUND",,  39.084419, -94.625885,,,,,,
1070045,"ON 7TH AT MIAMI SOUTHBOUND",,  39.082458, -94.625824,,,,,,
1070046,"ON 7TH AT CHEYENNE SOUTHBOUND",,  39.080765, -94.625748,,,,,,
1070047,"ON 7TH AT METROPOLITAN SOUTHBOUND",,  39.072479, -94.622887,,,,,,
1070054,"ON RAINBOW AT 35TH SOUTHBOUND",,  39.060905, -94.613167,,,,,,
1070055,"ON RAINBOW AT 36TH SOUTHBOUND",,  39.060509, -94.613144,,,,,,
1070056,"ON RAINBOW AT 39TH SOUTHBOUND",,  39.057434, -94.611969,,,,,,
1070057,"ON RAINBOW AT MARTY SOUTHBOUND",,  39.056236, -94.611908,,,,,,
1070058,"ON RAINBOW AT OLATHE BLVD SOUTHBOUND",,  39.053516, -94.611931,,,,,,
1070060,"ON RAINBOW AT 43RD SOUTHBOUND",,  39.050282, -94.612068,,,,,,
1070062,"ON RAINBOW AT 43RD NORTHBOUND",,  39.050377, -94.611687,,,,,,
1070063,"ON RAINBOW AT LUTHERAN CHURCH NORTHBOUND",,  39.051517, -94.611710,,,,,,
1070064,"ON RAINBOW AT OLATHE BLVD  NORTHBOUND",,  39.053616, -94.611702,,,,,,
1070066,"ON RAINBOW AT 39TH NORTHBOUND",,  39.056816, -94.611656,,,,,,
1070067,"ON RAINBOW AT 36TH NORTHBOUND",,  39.060169, -94.612885,,,,,,
1070068,"ON RAINBOW AT 35TH NORTHBOUND",,  39.060917, -94.612839,,,,,,
1070080,"ON 7TH AT OSAGE NORTHBOUND",,  39.084450, -94.625702,,,,,,
1070081,"ON 7TH AT KANSAS NORTHBOUND",,  39.087418, -94.625763,,,,,,
1070082,"ON 7TH AT PACIFIC NORTHBOUND",,  39.098915, -94.626007,,,,,,
1070083,"ON 7TH AT LOWELL AVE NORTHBOUND",,  39.100849, -94.626091,,,,,,
1070084,"ON 7TH AT CENTRAL NORTHBOUND",,  39.102623, -94.626106,,,,,,
1070085,"ON 7TH AT REYNOLDS NORTHBOUND",,  39.104641, -94.626610,,,,,,
1070086,"ON 7TH AT TENNY NORTHBOUND",,  39.106205, -94.626602,,,,,,
1070088,"ON 7TH AT OHIO NORTHBOUND",,  39.108044, -94.626663,,,,,,
1070089,"ON 7TH AT ORVILLE NORTHBOUND",,  39.109776, -94.626656,,,,,,
1070090,"ON 7TH AT TAUROMEE NORTHBOUND",,  39.111610, -94.626663,,,,,,
1070091,"ON 7TH AT BARNETT NORTHBOUND",,  39.112858, -94.626663,,,,,,
1070095,"ON WASHINGTON AT 7TH WESTBOUND",,  39.118618, -94.627007,,,,,,
1070096,"ON WASHINGTON AT 8TH WB",,  39.118668, -94.629448,,,,,,
1070097,"ON WASHINGTON AT 9TH WESTBOUND",,  39.118671, -94.632233,,,,,,
1070098,"ON 10TH AT WASHINGTON NORTHBOUND",,  39.118732, -94.635002,,,,,,
1070099,"ON 10TH AT OAKLAND NORTHBOUND",,  39.120346, -94.635033,,,,,,
1070100,"ON 10TH AT FREEMAN NORTHBOUND",,  39.121479, -94.635025,,,,,,
1070101,"ON WALKER AT 10TH WESTBOUND",,  39.123253, -94.635292,,,,,,
1070102,"ON WALKER AT 11TH WESTBOUND",,  39.123276, -94.638008,,,,,,
1070103,"ON WOOD AT 11TH WESTBOUND",,  39.123997, -94.638313,,,,,,
1070104,"ON WOOD AT 12TH WESTBOUND",,  39.123993, -94.640579,,,,,,
1070105,"ON WOOD AT 13TH WESTBOUND",,  39.124004, -94.643021,,,,,,
1070106,"ON 13TH AT GARFIELD NORTHBOUND",,  39.125645, -94.643066,,,,,,
1070107,"ON 13TH AT TROUP NORTHBOUND",,  39.126999, -94.642952,,,,,,
1070108,"ON 13TH AT PARALLEL PKWY NORTHBOUND",,  39.129436, -94.642952,,,,,,
1070109,"ON PARALLEL PKWY AT 17TH WESTBOUND",,  39.129303, -94.648163,,,,,,
1070110,"ON PARALLEL PKWY AT 22ND WESTBOUND",,  39.128799, -94.653358,,,,,,
1070111,"ON PARALLEL AVE AT 24TH WESTBOUND",,  39.128422, -94.656067,,,,,,
1070112,"ON PARALLEL AVE AT 26TH WESTBOUND",,  39.128445, -94.658012,,,,,,
1070113,"ON PARALLEL AVE AT 27TH WESTBOUND",,  39.128429, -94.659119,,,,,,
1070114,"ON 27TH AT GARFIELD SOUTHBOUND",,  39.126320, -94.659286,,,,,,
1070115,"ON 27TH AT WOOD AVE SOUTHBOUND",,  39.124073, -94.659279,,,,,,
1070116,"ON WOOD AT 30TH WB",,  39.124043, -94.662399,,,,,,
1070118,"ON WOOD AT TENNYSON WESTBOUND",,  39.124016, -94.664902,,,,,,
1070119,"ON WOOD AT 33RD WESTBOUND",,  39.124001, -94.666847,,,,,,
1070120,"ON WOOD AT 36TH WB",,  39.123981, -94.670815,,,,,,
1070121,"ON 7TH ST AT STATE AVE NORTHBOUND",,  39.116444, -94.626678,,,,,,
1070122,"ON RAINBOW AT 46TH NORTHBOUND",,  39.044518, -94.611824,,,,,,
1070123,"ON RAINBOW AT 45TH NORTHBOUND",,  39.046227, -94.611801,,,,,,
1070124,"ON 43RD AT BOOTH WESTBOUND",,  39.050289, -94.613747,,,,,,
1070125,"ON 43RD AT FISHER WESTBOUND",,  39.050316, -94.616852,,,,,,
1070126,"ON 43RD AT MINNIE WESTBOUND",,  39.050255, -94.619171,,,,,,
1070127,"ON MISSION AT SENECA SOUTHBOUND",,  39.049397, -94.621368,,,,,,
1070128,"ON MISSION AT 45TH AVE SOUTHBOUND",,  39.046242, -94.621361,,,,,,
1070129,"ON 47TH AT MISSION EASTBOUND",,  39.043926, -94.620338,,,,,,
1070130,"ON 47TH AT ADAMS EASTBOUND",,  39.043999, -94.613205,,,,,,
1070131,"ON RAINBOW AT 47TH NORTHBOUND",,  39.044292, -94.611824,,,,,,
107050,"ON RAINBOW AT SW BLVD SOUTHBOUND",,  39.066280, -94.613220,,,,,,
107051,"ON RAINBOW AT SW BLVD NORTHBOUND",,  39.067665, -94.613289,,,,,,
1072500,"ON 7TH ST AT SPLITLOG NB",,  39.108925, -94.626656,,,,,,
1072501,"ON 7TH ST AT MINNESOTA NB",,  39.115402, -94.626663,,,,,,
1072502,"ON WOOD AT 36TH EB",,  39.123859, -94.670517,,,,,,
1072503,"ON WOOD AT 33RD",,  39.123852, -94.667046,,,,,,
1072504,"ON 27TH AT PARALLEL AVE",,  39.128288, -94.659149,,,,,,
1072505,"ON 10TH AT EVERETT SB",,  39.119366, -94.635185,,,,,,
1072506,"ON RAINBOW AT 3948 RAINBOW SB",,  39.055595, -94.611908,,,,,,
1072507,"ON RAINBOW AT 4140 RAINBOW SB",,  39.052517, -94.611954,,,,,,
1072700,"ON WOOD AT 29TH WB",,  39.124027, -94.661285,,,,,,
1072701,"ON WOOD AT 31ST WB",,  39.124031, -94.663506,,,,,,
1072702,"ON WOOD AT 38TH WB",,  39.124069, -94.673347,,,,,,
1072703,"ON WASHINGTON AT 7TH EB",,  39.118404, -94.627419,,,,,,
10801,"ON INDIANA AT 24TH TERR NB",,  39.081551, -94.542976,,,,,,
1080112,"ON SWOPE PKWY AT BLUE PKWY NB",,  39.035805, -94.543228,,,,,,
1080115,"ON BENTON AT 47TH TERR NORTHBOUND",,  39.039612, -94.542114,,,,,,
1080116,"ON BENTON AT 46TH TERR NORTHBOUND",,  39.040733, -94.543243,,,,,,
1080117,"ON INDIANA AT 45TH TERR NORTHBOUND",,  39.043217, -94.544937,,,,,,
1080118,"ON INDIANA AT 45TH NORTHBOUND",,  39.044189, -94.544868,,,,,,
1080119,"ON INDIANA AT 44TH NORTHBOUND",,  39.046013, -94.544800,,,,,,
1080120,"ON INDIANA AT 43RD NORTHBOUND",,  39.047787, -94.544693,,,,,,
1080121,"ON INDIANA AT 4209 NORTHBOUND",,  39.050041, -94.544556,,,,,,
1080122,"ON INDIANA AT 41ST NORTHBOUND",,  39.051434, -94.544525,,,,,,
1080123,"ON INDIANA AT 40TH NORTHBOUND",,  39.053219, -94.544418,,,,,,
1080124,"ON INDIANA AT 39TH NORTHBOUND",,  39.055019, -94.544319,,,,,,
1080125,"ON INDIANA AT 38TH NORTHBOUND",,  39.057037, -94.544205,,,,,,
1080126,"ON INDIANA AT 37TH NORTHBOUND",,  39.058640, -94.544144,,,,,,
1080127,"ON INDIANA AT 36TH NORTHBOUND",,  39.060452, -94.544060,,,,,,
1080128,"ON INDIANA AT 35TH NORTHBOUND",,  39.062263, -94.543930,,,,,,
1080129,"ON INDIANA AT 34TH NORTHBOUND",,  39.064037, -94.543854,,,,,,
1080130,"ON INDIANA AT 33RD NORTHBOUND",,  39.065872, -94.543770,,,,,,
1080131,"ON INDIANA AT LINWOOD NORTHBOUND",,  39.067657, -94.543694,,,,,,
1080133,"ON INDIANA AT 31ST NORTHBOUND",,  39.069439, -94.543594,,,,,,
1080134,"ON INDIANA AT 30TH NORTHBOUND",,  39.071255, -94.543510,,,,,,
1080135,"ON INDIANA AT 29TH NORTHBOUND",,  39.072292, -94.543465,,,,,,
1080136,"ON INDIANA AT 28TH NORTHBOUND",,  39.074875, -94.543335,,,,,,
1080137,"ON INDIANA AT LOCKRIDGE NORTHBOUND",,  39.075733, -94.543297,,,,,,
1080138,"ON INDIANA AT 27TH NORTHBOUND",,  39.076649, -94.543251,,,,,,
1080139,"ON INDIANA AT 26TH NORTHBOUND",,  39.078476, -94.543137,,,,,,
1080140,"ON INDIANA AT 25TH NORTHBOUND",,  39.080311, -94.543068,,,,,,
1080141,"ON INDIANA AT 24TH NORTHBOUND",,  39.082695, -94.542946,,,,,,
1080142,"ON INDIANA AT 23RD NORTHBOUND",,  39.084141, -94.542854,,,,,,
1080143,"ON INDIANA AT 21ST NORTHBOUND",,  39.086277, -94.542770,,,,,,
1080144,"ON INDIANA AT 20TH NORTHBOUND",,  39.088032, -94.542648,,,,,,
1080153,"ON 18TH AT PROSPECT WESTBOUND",,  39.090862, -94.551682,,,,,,
1080154,"ON 18TH AT PARK WESTBOUND",,  39.090942, -94.555183,,,,,,
1080155,"ON 18TH AT BROOKLYN WESTBOUND",,  39.090988, -94.556343,,,,,,
1080156,"ON 18TH AT EUCLID WESTBOUND",,  39.091068, -94.558891,,,,,,
1080157,"ON 18TH AT WOODLAND WESTBOUND",,  39.091129, -94.560944,,,,,,
1080158,"ON 18TH AT HIGHLAND WESTBOUND",,  39.091167, -94.562057,,,,,,
1080159,"ON 18TH AT VINE WESTBOUND",,  39.091206, -94.563263,,,,,,
1080160,"ON 18TH AT GROVE WESTBOUND",,  39.091248, -94.565514,,,,,,
1080161,"ON 18TH AT LYDIA WESTBOUND",,  39.091320, -94.566933,,,,,,
1080162,"ON 18TH AT FOREST WESTBOUND",,  39.091366, -94.568794,,,,,,
1080163,"ON 18TH AT TROOST WESTBOUND",,  39.091400, -94.570206,,,,,,
1080164,"ON 18TH AT CAMPBELL WESTBOUND",,  39.091465, -94.572838,,,,,,
1080165,"ON 18TH AT CHARLOTTE WESTBOUND",,  39.091515, -94.574257,,,,,,
1080166,"ON 18TH AT HOLMES WESTBOUND",,  39.091560, -94.575348,,,,,,
1080167,"ON 18TH AT CHERRY WB",,  39.091599, -94.576485,,,,,,
1080168,"ON 18TH AT OAK WESTBOUND",,  39.091667, -94.578835,,,,,,
1080169,"ON 18TH AT MCGEE WESTBOUND",,  39.091690, -94.580025,,,,,,
1080172,"ON GRAND AT 17TH NORTHBOUND",,  39.093246, -94.581169,,,,,,
1080173,"ON GRAND AT 16TH NORTHBOUND",,  39.094326, -94.581108,,,,,,
1080178,"ON WALNUT AT 11TH NORTHBOUND",,  39.100925, -94.582031,,,,,,
1080194,"ON 18TH AT OAK EASTBOUND",,  39.091553, -94.579071,,,,,,
1080195,"ON 18TH AT CHERRY EASTBOUND",,  39.091492, -94.576729,,,,,,
1080196,"ON 18TH AT HOLMES EASTBOUND",,  39.091450, -94.575584,,,,,,
1080199,"ON 18TH AT TROOST EASTBOUND",,  39.091309, -94.570427,,,,,,
10802,"ON INDIANA AT 24TH TERR SB",,  39.081734, -94.543121,,,,,,
1080200,"ON 18TH AT FOREST EASTBOUND",,  39.091267, -94.568764,,,,,,
1080202,"ON 18TH AT GROVE EASTBOUND",,  39.091183, -94.565727,,,,,,
1080203,"ON 18TH AT PASEO EASTBOUND",,  39.091129, -94.564682,,,,,,
1080204,"ON 18TH AT VINE EASTBOUND",,  39.091110, -94.563477,,,,,,
1080206,"ON 18TH AT WOODLAND EASTBOUND",,  39.091038, -94.561150,,,,,,
1080207,"ON 18TH AT EUCLID EASTBOUND",,  39.090935, -94.557693,,,,,,
1080208,"ON 18TH ST AT BROOKLYN EASTBOUND",,  39.090893, -94.556557,,,,,,
1080209,"ON 18TH AT PARK EASTBOUND",,  39.090851, -94.555389,,,,,,
1080210,"ON 18TH AT PROSPECT EASTBOUND",,  39.090771, -94.551895,,,,,,
1080216,"ON TRUMAN AT INDIANA EASTBOUND",,  39.094318, -94.542549,,,,,,
1080219,"ON INDIANA AT 20TH SOUTHBOUND",,  39.087486, -94.542809,,,,,,
1080220,"ON INDIANA AT 21ST SOUTHBOUND",,  39.086418, -94.542870,,,,,,
1080221,"ON INDIANA AT 23RD SOUTHBOUND",,  39.084324, -94.542999,,,,,,
1080222,"ON INDIANA AT 24TH SOUTHBOUND",,  39.082832, -94.543068,,,,,,
1080223,"ON INDIANA AT 25TH SOUTHBOUND",,  39.080452, -94.543167,,,,,,
1080224,"ON INDIANA AT 26TH SOUTHBOUND",,  39.078663, -94.543282,,,,,,
1080225,"ON INDIANA AT 27TH SOUTHBOUND",,  39.076790, -94.543350,,,,,,
1080226,"ON INDIANA AT LOCKRIDGE SOUTHBOUND",,  39.075668, -94.543404,,,,,,
1080227,"ON INDIANA AT 28TH SOUTHBOUND",,  39.074558, -94.543457,,,,,,
1080228,"ON INDIANA AT VICTOR SOUTHBOUND",,  39.073467, -94.543518,,,,,,
1080229,"ON INDIANA AT 29TH SOUTHBOUND",,  39.072430, -94.543564,,,,,,
1080230,"ON INDIANA AT 30TH SOUTHBOUND",,  39.071396, -94.543610,,,,,,
1080231,"ON INDIANA AT 31ST SOUTHBOUND",,  39.069580, -94.543694,,,,,,
1080232,"ON INDIANA AT LINWOOD SOUTHBOUND",,  39.067799, -94.543793,,,,,,
1080233,"ON INDIANA AT 33RD SOUTHBOUND",,  39.066013, -94.543869,,,,,,
1080234,"ON INDIANA AT 34TH SOUTHBOUND",,  39.064201, -94.543968,,,,,,
1080235,"ON INDIANA AT 35TH SOUTHBOUND",,  39.062424, -94.544052,,,,,,
1080236,"ON INDIANA AT 36TH SOUTHBOUND",,  39.060619, -94.544167,,,,,,
1080237,"ON INDIANA AT 37TH SOUTHBOUND",,  39.058781, -94.544243,,,,,,
1080238,"ON INDIANA AT 38TH SOUTHBOUND",,  39.056969, -94.544319,,,,,,
1080239,"ON INDIANA AT 39TH SOUTHBOUND",,  39.055161, -94.544418,,,,,,
1080240,"ON INDIANA AT 40TH SOUTHBOUND",,  39.053356, -94.544518,,,,,,
1080241,"ON INDIANA AT 41ST SOUTHBOUND",,  39.051575, -94.544624,,,,,,
1080242,"ON INDIANA AT 4150 SOUTHBOUND",,  39.050045, -94.544754,,,,,,
1080243,"ON INDIANA AT 43RD SOUTHBOUND",,  39.047928, -94.544792,,,,,,
1080244,"ON INDIANA AT 44TH SOUTHBOUND",,  39.046154, -94.544899,,,,,,
1080245,"ON INDIANA AT 45TH SOUTHBOUND",,  39.044331, -94.544968,,,,,,
1080246,"ON INDIANA AT 45TH TERR SOUTHBOUND",,  39.043015, -94.545052,,,,,,
1080248,"ON BENTON AT 46TH TERR SOUTHBOUND",,  39.041992, -94.545074,,,,,,
1080249,"ON BENTON AT 47TH TERR SOUTHBOUND",,  39.040466, -94.543098,,,,,,
1080251,"ON BENTON AT SWOPE PKWY SOUTHBOUND",,  39.036808, -94.543259,,,,,,
