Zip Code,StCty,County Name,State,Multi,CBSA,CBSA Name,CBSA Type
36353,01067,Henry,AL,02,20020,"Dothan, AL",MSA
36373,01067,Henry,AL,00,20020,"Dothan, AL",MSA
36301,01069,Houston,AL,04,20020,"Dothan, AL",MSA
36302,01069,Houston,AL,00,20020,"Dothan, AL",MSA
36303,01069,Houston,AL,03,20020,"Dothan, AL",MSA
36304,01069,Houston,AL,00,20020,"Dothan, AL",MSA
36305,01069,Houston,AL,02,20020,"Dothan, AL",MSA
36312,01069,Houston,AL,00,20020,"Dothan, AL",MSA
36319,01069,Houston,AL,02,20020,"Dothan, AL",MSA
36320,01069,Houston,AL,00,20020,"Dothan, AL",MSA
36321,01069,Houston,AL,00,20020,"Dothan, AL",MSA
36322,01069,Houston,AL,04,20020,"Dothan, AL",MSA
36343,01069,Houston,AL,00,20020,"Dothan, AL",MSA
36345,01069,Houston,AL,03,20020,"Dothan, AL",MSA
36350,01069,Houston,AL,02,20020,"Dothan, AL",MSA
36352,01069,Houston,AL,03,20020,"Dothan, AL",MSA
36370,01069,Houston,AL,00,20020,"Dothan, AL",MSA
36375,01069,Houston,AL,02,20020,"Dothan, AL",MSA
36376,01069,Houston,AL,00,20020,"Dothan, AL",MSA
35740,01071,Jackson,AL,00,42460,"Scottsboro, AL",MISA
35744,01071,Jackson,AL,00,42460,"Scottsboro, AL",MISA
35745,01071,Jackson,AL,00,42460,"Scottsboro, AL",MISA
35746,01071,Jackson,AL,00,42460,"Scottsboro, AL",MISA
35748,01071,Jackson,AL,01,42460,"Scottsboro, AL",MISA
35751,01071,Jackson,AL,00,42460,"Scottsboro, AL",MISA
35752,01071,Jackson,AL,00,42460,"Scottsboro, AL",MISA
35755,01071,Jackson,AL,01,42460,"Scottsboro, AL",MISA
35760,01071,Jackson,AL,01,42460,"Scottsboro, AL",MISA
35764,01071,Jackson,AL,00,42460,"Scottsboro, AL",MISA
35765,01071,Jackson,AL,02,42460,"Scottsboro, AL",MISA
35766,01071,Jackson,AL,00,42460,"Scottsboro, AL",MISA
35768,01071,Jackson,AL,00,42460,"Scottsboro, AL",MISA
35769,01071,Jackson,AL,01,42460,"Scottsboro, AL",MISA
35771,01071,Jackson,AL,02,42460,"Scottsboro, AL",MISA
35772,01071,Jackson,AL,00,42460,"Scottsboro, AL",MISA
35774,01071,Jackson,AL,00,42460,"Scottsboro, AL",MISA
35776,01071,Jackson,AL,01,42460,"Scottsboro, AL",MISA
35958,01071,Jackson,AL,00,42460,"Scottsboro, AL",MISA
35966,01071,Jackson,AL,02,42460,"Scottsboro, AL",MISA
35971,01071,Jackson,AL,02,42460,"Scottsboro, AL",MISA
35978,01071,Jackson,AL,02,42460,"Scottsboro, AL",MISA
35979,01071,Jackson,AL,02,42460,"Scottsboro, AL",MISA
35005,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35006,01073,Jefferson,AL,01,13820,"Birmingham-Hoover, AL",MSA
35015,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35020,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35021,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35022,01073,Jefferson,AL,01,13820,"Birmingham-Hoover, AL",MSA
35023,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35036,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35041,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35048,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35060,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35061,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35062,01073,Jefferson,AL,01,13820,"Birmingham-Hoover, AL",MSA
35063,01073,Jefferson,AL,02,13820,"Birmingham-Hoover, AL",MSA
35064,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35068,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35071,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35073,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35079,01073,Jefferson,AL,02,13820,"Birmingham-Hoover, AL",MSA
35091,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35094,01073,Jefferson,AL,01,13820,"Birmingham-Hoover, AL",MSA
35111,01073,Jefferson,AL,02,13820,"Birmingham-Hoover, AL",MSA
35116,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35117,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35118,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35119,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35123,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35126,01073,Jefferson,AL,02,13820,"Birmingham-Hoover, AL",MSA
35127,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35130,01073,Jefferson,AL,01,13820,"Birmingham-Hoover, AL",MSA
35139,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35142,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35146,01073,Jefferson,AL,02,13820,"Birmingham-Hoover, AL",MSA
35148,01073,Jefferson,AL,01,13820,"Birmingham-Hoover, AL",MSA
35172,01073,Jefferson,AL,02,13820,"Birmingham-Hoover, AL",MSA
35180,01073,Jefferson,AL,02,13820,"Birmingham-Hoover, AL",MSA
35181,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35201,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35202,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35203,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35204,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35205,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35206,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35207,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35208,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35209,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35210,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35211,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35212,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35213,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35214,01073,Jefferson,AL,01,13820,"Birmingham-Hoover, AL",MSA
35215,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35216,01073,Jefferson,AL,01,13820,"Birmingham-Hoover, AL",MSA
35217,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35218,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35219,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35220,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35221,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35222,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35223,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35224,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35225,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35226,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35228,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35229,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35230,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35231,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35232,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35233,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35234,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35235,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35236,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35238,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35240,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35242,01073,Jefferson,AL,01,13820,"Birmingham-Hoover, AL",MSA
35243,01073,Jefferson,AL,01,13820,"Birmingham-Hoover, AL",MSA
35244,01073,Jefferson,AL,01,13820,"Birmingham-Hoover, AL",MSA
35245,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35246,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35249,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35253,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35254,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35255,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35259,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35260,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35261,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35266,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35277,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35278,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35279,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35280,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35281,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35282,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35283,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35285,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35286,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35287,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35288,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35289,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35290,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35291,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35292,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35293,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35294,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35295,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35296,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35297,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35298,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35299,01073,Jefferson,AL,00,13820,"Birmingham-Hoover, AL",MSA
35444,01073,Jefferson,AL,01,13820,"Birmingham-Hoover, AL",MSA
35481,01075,Lamar,AL,01,,,
35544,01075,Lamar,AL,00,,,
35552,01075,Lamar,AL,01,,,
35555,01075,Lamar,AL,02,,,
35563,01075,Lamar,AL,02,,,
35570,01075,Lamar,AL,01,,,
35574,01075,Lamar,AL,02,,,
35576,01075,Lamar,AL,01,,,
35586,01075,Lamar,AL,00,,,
35592,01075,Lamar,AL,00,,,
35610,01077,Lauderdale,AL,01,22520,"Florence-Muscle Shoals, AL",MSA
35617,01077,Lauderdale,AL,00,22520,"Florence-Muscle Shoals, AL",MSA
35630,01077,Lauderdale,AL,00,22520,"Florence-Muscle Shoals, AL",MSA
35631,01077,Lauderdale,AL,00,22520,"Florence-Muscle Shoals, AL",MSA
35632,01077,Lauderdale,AL,00,22520,"Florence-Muscle Shoals, AL",MSA
35633,01077,Lauderdale,AL,00,22520,"Florence-Muscle Shoals, AL",MSA
35634,01077,Lauderdale,AL,00,22520,"Florence-Muscle Shoals, AL",MSA
35645,01077,Lauderdale,AL,00,22520,"Florence-Muscle Shoals, AL",MSA
35648,01077,Lauderdale,AL,00,22520,"Florence-Muscle Shoals, AL",MSA
35652,01077,Lauderdale,AL,01,22520,"Florence-Muscle Shoals, AL",MSA
35677,01077,Lauderdale,AL,01,22520,"Florence-Muscle Shoals, AL",MSA
35540,01079,Lawrence,AL,02,19460,"Decatur, AL",MSA
35565,01079,Lawrence,AL,02,19460,"Decatur, AL",MSA
35603,01079,Lawrence,AL,01,19460,"Decatur, AL",MSA
35618,01079,Lawrence,AL,00,19460,"Decatur, AL",MSA
35619,01079,Lawrence,AL,02,19460,"Decatur, AL",MSA
35643,01079,Lawrence,AL,00,19460,"Decatur, AL",MSA
35650,01079,Lawrence,AL,00,19460,"Decatur, AL",MSA
35651,01079,Lawrence,AL,02,19460,"Decatur, AL",MSA
35653,01079,Lawrence,AL,03,19460,"Decatur, AL",MSA
35654,01079,Lawrence,AL,03,19460,"Decatur, AL",MSA
35672,01079,Lawrence,AL,02,19460,"Decatur, AL",MSA
36801,01081,Lee,AL,02,12220,"Auburn-Opelika, AL",MSA
36802,01081,Lee,AL,00,12220,"Auburn-Opelika, AL",MSA
36803,01081,Lee,AL,00,12220,"Auburn-Opelika, AL",MSA
36804,01081,Lee,AL,01,12220,"Auburn-Opelika, AL",MSA
36830,01081,Lee,AL,01,12220,"Auburn-Opelika, AL",MSA
36831,01081,Lee,AL,00,12220,"Auburn-Opelika, AL",MSA
36832,01081,Lee,AL,00,12220,"Auburn-Opelika, AL",MSA
36849,01081,Lee,AL,00,12220,"Auburn-Opelika, AL",MSA
36850,01081,Lee,AL,02,12220,"Auburn-Opelika, AL",MSA
36852,01081,Lee,AL,02,12220,"Auburn-Opelika, AL",MSA
36854,01081,Lee,AL,02,12220,"Auburn-Opelika, AL",MSA
36865,01081,Lee,AL,00,12220,"Auburn-Opelika, AL",MSA
36866,01081,Lee,AL,01,12220,"Auburn-Opelika, AL",MSA
36867,01081,Lee,AL,01,12220,"Auburn-Opelika, AL",MSA
36870,01081,Lee,AL,01,12220,"Auburn-Opelika, AL",MSA
36872,01081,Lee,AL,00,12220,"Auburn-Opelika, AL",MSA
36874,01081,Lee,AL,01,12220,"Auburn-Opelika, AL",MSA
36877,01081,Lee,AL,01,12220,"Auburn-Opelika, AL",MSA
36879,01081,Lee,AL,02,12220,"Auburn-Opelika, AL",MSA
35610,01083,Limestone,AL,02,26620,"Huntsville, AL",MSA
35611,01083,Limestone,AL,00,26620,"Huntsville, AL",MSA
35612,01083,Limestone,AL,00,26620,"Huntsville, AL",MSA
35613,01083,Limestone,AL,00,26620,"Huntsville, AL",MSA
35614,01083,Limestone,AL,00,26620,"Huntsville, AL",MSA
35615,01083,Limestone,AL,00,26620,"Huntsville, AL",MSA
35620,01083,Limestone,AL,00,26620,"Huntsville, AL",MSA
35647,01083,Limestone,AL,00,26620,"Huntsville, AL",MSA
35649,01083,Limestone,AL,00,26620,"Huntsville, AL",MSA
35652,01083,Limestone,AL,02,26620,"Huntsville, AL",MSA
35671,01083,Limestone,AL,00,26620,"Huntsville, AL",MSA
35739,01083,Limestone,AL,01,26620,"Huntsville, AL",MSA
35742,01083,Limestone,AL,00,26620,"Huntsville, AL",MSA
35749,01083,Limestone,AL,01,26620,"Huntsville, AL",MSA
35756,01083,Limestone,AL,01,26620,"Huntsville, AL",MSA
35757,01083,Limestone,AL,01,26620,"Huntsville, AL",MSA
35758,01083,Limestone,AL,01,26620,"Huntsville, AL",MSA
35773,01083,Limestone,AL,01,26620,"Huntsville, AL",MSA
36032,01085,Lowndes,AL,02,33860,"Montgomery, AL",MSA
36037,01085,Lowndes,AL,04,33860,"Montgomery, AL",MSA
36040,01085,Lowndes,AL,00,33860,"Montgomery, AL",MSA
36043,01085,Lowndes,AL,01,33860,"Montgomery, AL",MSA
36047,01085,Lowndes,AL,01,33860,"Montgomery, AL",MSA
36752,01085,Lowndes,AL,00,33860,"Montgomery, AL",MSA
36761,01085,Lowndes,AL,02,33860,"Montgomery, AL",MSA
36775,01085,Lowndes,AL,02,33860,"Montgomery, AL",MSA
36785,01085,Lowndes,AL,02,33860,"Montgomery, AL",MSA
36013,01087,Macon,AL,01,46260,"Tuskegee, AL",MISA
36029,01087,Macon,AL,02,46260,"Tuskegee, AL",MISA
36031,01087,Macon,AL,00,46260,"Tuskegee, AL",MISA
36039,01087,Macon,AL,00,46260,"Tuskegee, AL",MISA
36075,01087,Macon,AL,00,46260,"Tuskegee, AL",MISA
36078,01087,Macon,AL,02,46260,"Tuskegee, AL",MISA
36083,01087,Macon,AL,00,46260,"Tuskegee, AL",MISA
36087,01087,Macon,AL,00,46260,"Tuskegee, AL",MISA
36088,01087,Macon,AL,00,46260,"Tuskegee, AL",MISA
36089,01087,Macon,AL,02,46260,"Tuskegee, AL",MISA
36804,01087,Macon,AL,02,46260,"Tuskegee, AL",MISA
36830,01087,Macon,AL,02,46260,"Tuskegee, AL",MISA
36860,01087,Macon,AL,02,46260,"Tuskegee, AL",MISA
36866,01087,Macon,AL,02,46260,"Tuskegee, AL",MISA
35739,01089,Madison,AL,02,26620,"Huntsville, AL",MSA
35741,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35748,01089,Madison,AL,02,26620,"Huntsville, AL",MSA
35749,01089,Madison,AL,02,26620,"Huntsville, AL",MSA
35750,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35756,01089,Madison,AL,02,26620,"Huntsville, AL",MSA
35757,01089,Madison,AL,02,26620,"Huntsville, AL",MSA
35758,01089,Madison,AL,02,26620,"Huntsville, AL",MSA
35759,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35760,01089,Madison,AL,02,26620,"Huntsville, AL",MSA
35761,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35762,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35763,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35767,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35773,01089,Madison,AL,02,26620,"Huntsville, AL",MSA
35776,01089,Madison,AL,02,26620,"Huntsville, AL",MSA
35801,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35802,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35803,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35804,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35805,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35806,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35807,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35808,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35809,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35810,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35811,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35812,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35813,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35814,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35815,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35816,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35824,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35893,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35894,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35896,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35898,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
35899,01089,Madison,AL,00,26620,"Huntsville, AL",MSA
36728,01091,Marengo,AL,01,,,
36732,01091,Marengo,AL,00,,,
36736,01091,Marengo,AL,00,,,
36738,01091,Marengo,AL,02,,,
36742,01091,Marengo,AL,02,,,
36745,01091,Marengo,AL,00,,,
36748,01091,Marengo,AL,00,,,
36754,01091,Marengo,AL,00,,,
36763,01091,Marengo,AL,00,,,
36764,01091,Marengo,AL,00,,,
36769,01091,Marengo,AL,01,,,
36773,01091,Marengo,AL,02,,,
36782,01091,Marengo,AL,02,,,
36784,01091,Marengo,AL,02,,,
36786,01091,Marengo,AL,02,,,
35543,01093,Marion,AL,00,,,
35548,01093,Marion,AL,00,,,
35552,01093,Marion,AL,02,,,
35554,01093,Marion,AL,02,,,
35563,01093,Marion,AL,03,,,
35564,01093,Marion,AL,02,,,
35565,01093,Marion,AL,03,,,
35570,01093,Marion,AL,02,,,
35571,01093,Marion,AL,02,,,
35581,01093,Marion,AL,02,,,
35593,01093,Marion,AL,02,,,
35594,01093,Marion,AL,02,,,
35016,01095,Marshall,AL,03,10700,"Albertville, AL",MISA
35031,01095,Marshall,AL,03,10700,"Albertville, AL",MISA
35087,01095,Marshall,AL,02,10700,"Albertville, AL",MISA
35175,01095,Marshall,AL,01,10700,"Albertville, AL",MISA
35747,01095,Marshall,AL,00,10700,"Albertville, AL",MISA
35754,01095,Marshall,AL,01,10700,"Albertville, AL",MISA
35755,01095,Marshall,AL,02,10700,"Albertville, AL",MISA
35760,01095,Marshall,AL,03,10700,"Albertville, AL",MISA
35769,01095,Marshall,AL,02,10700,"Albertville, AL",MISA
35776,01095,Marshall,AL,03,10700,"Albertville, AL",MISA
35950,01095,Marshall,AL,02,10700,"Albertville, AL",MISA
35951,01095,Marshall,AL,02,10700,"Albertville, AL",MISA
35952,01095,Marshall,AL,03,10700,"Albertville, AL",MISA
35956,01095,Marshall,AL,01,10700,"Albertville, AL",MISA
35957,01095,Marshall,AL,04,10700,"Albertville, AL",MISA
35962,01095,Marshall,AL,02,10700,"Albertville, AL",MISA
35964,01095,Marshall,AL,00,10700,"Albertville, AL",MISA
35975,01095,Marshall,AL,02,10700,"Albertville, AL",MISA
35976,01095,Marshall,AL,03,10700,"Albertville, AL",MISA
35980,01095,Marshall,AL,02,10700,"Albertville, AL",MISA
36505,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36509,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36512,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36521,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36522,01097,Mobile,AL,01,33660,"Mobile, AL",MSA
36523,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36525,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36528,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36541,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36544,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36560,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36568,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36571,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36572,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36575,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36582,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36587,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36590,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36601,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36602,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36603,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36604,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36605,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36606,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36607,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36608,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36609,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36610,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36611,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36612,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36613,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36615,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36616,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36617,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36618,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36619,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36621,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36622,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36628,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36633,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36640,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36652,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36660,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36663,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36670,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36671,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36675,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36685,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36688,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36689,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36691,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36693,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36695,01097,Mobile,AL,00,33660,"Mobile, AL",MSA
36033,01099,Monroe,AL,03,,,
36401,01099,Monroe,AL,03,,,
36420,01099,Monroe,AL,03,,,
36425,01099,Monroe,AL,00,,,
36439,01099,Monroe,AL,00,,,
36444,01099,Monroe,AL,00,,,
36445,01099,Monroe,AL,00,,,
36449,01099,Monroe,AL,00,,,
36456,01099,Monroe,AL,04,,,
36457,01099,Monroe,AL,00,,,
36458,01099,Monroe,AL,00,,,
36460,01099,Monroe,AL,02,,,
36461,01099,Monroe,AL,00,,,
36462,01099,Monroe,AL,00,,,
36470,01099,Monroe,AL,00,,,
36471,01099,Monroe,AL,02,,,
36475,01099,Monroe,AL,02,,,
36480,01099,Monroe,AL,00,,,
36481,01099,Monroe,AL,00,,,
36482,01099,Monroe,AL,02,,,
36502,01099,Monroe,AL,04,,,
36751,01099,Monroe,AL,02,,,
36768,01099,Monroe,AL,01,,,
36013,01101,Montgomery,AL,02,33860,"Montgomery, AL",MSA
36029,01101,Montgomery,AL,03,33860,"Montgomery, AL",MSA
36036,01101,Montgomery,AL,02,33860,"Montgomery, AL",MSA
36041,01101,Montgomery,AL,02,33860,"Montgomery, AL",MSA
36043,01101,Montgomery,AL,02,33860,"Montgomery, AL",MSA
36046,01101,Montgomery,AL,02,33860,"Montgomery, AL",MSA
36047,01101,Montgomery,AL,02,33860,"Montgomery, AL",MSA
36052,01101,Montgomery,AL,02,33860,"Montgomery, AL",MSA
36054,01101,Montgomery,AL,02,33860,"Montgomery, AL",MSA
36057,01101,Montgomery,AL,00,33860,"Montgomery, AL",MSA
36064,01101,Montgomery,AL,00,33860,"Montgomery, AL",MSA
36065,01101,Montgomery,AL,00,33860,"Montgomery, AL",MSA
36069,01101,Montgomery,AL,02,33860,"Montgomery, AL",MSA
36101,01101,Montgomery,AL,00,33860,"Montgomery, AL",MSA
36102,01101,Montgomery,AL,00,33860,"Montgomery, AL",MSA
36103,01101,Montgomery,AL,00,33860,"Montgomery, AL",MSA
36104,01101,Montgomery,AL,00,33860,"Montgomery, AL",MSA
36105,01101,Montgomery,AL,00,33860,"Montgomery, AL",MSA
36106,01101,Montgomery,AL,00,33860,"Montgomery, AL",MSA
36107,01101,Montgomery,AL,00,33860,"Montgomery, AL",MSA
36108,01101,Montgomery,AL,00,33860,"Montgomery, AL",MSA
36109,01101,Montgomery,AL,00,33860,"Montgomery, AL",MSA
